timestamp;tag_name;value
20230721T162703;set-l;-88.0
20230721T162703;set-h;-72.0
20230721T162703;set-hh;-70.0
20230721T162704;pv;-83.62
20230721T162704;set-ll;-90.0
20230721T162704;set-l;-88.0
20230721T162704;set-h;-72.0
20230721T162704;set-hh;-70.0
20230721T162705;pv;-83.59
20230721T162705;set-ll;-90.0
20230721T162705;set-l;-88.0
20230721T162705;set-h;-72.0
20230721T162705;set-hh;-70.0
20230721T162706;pv;-83.59
20230721T162706;set-ll;-90.0
20230721T162706;set-l;-88.0
20230721T162706;set-h;-72.0
20230721T162706;set-hh;-70.0
20230721T162707;pv;-83.62
20230721T162707;set-ll;-90.0
20230721T162707;set-l;-88.0
20230721T162707;set-h;-72.0
20230721T162707;set-hh;-70.0
20230721T162708;pv;-83.62
20230721T162708;set-ll;-90.0
20230721T162708;set-l;-88.0
20230721T162709;set-h;-72.0
20230721T162709;set-hh;-70.0
20230721T162710;pv;-83.62
20230721T162710;set-ll;-90.0
20230721T162710;set-l;-88.0
20230721T162710;set-h;-72.0
20230721T162710;set-hh;-70.0
20230721T162711;pv;-83.59
20230721T162711;set-ll;-90.0
20230721T162711;set-l;-88.0
20230721T162711;set-h;-72.0
20230721T162711;set-hh;-70.0
20230721T162712;pv;-83.62
20230721T162712;set-ll;-90.0
20230721T162712;set-l;-88.0
20230721T162712;set-h;-72.0
20230721T162712;set-hh;-70.0
20230721T162713;pv;-83.59
20230721T162713;set-ll;-90.0
20230721T162713;set-l;-88.0
20230721T162713;set-h;-72.0
20230721T162713;set-hh;-70.0
20230721T162714;pv;-83.59
20230721T162714;set-ll;-90.0
20230721T162714;set-l;-88.0
20230721T162714;set-h;-72.0
20230721T162714;set-hh;-70.0
20230721T162715;pv;-83.62
20230721T162715;set-ll;-90.0
20230721T162715;set-l;-88.0
20230721T162715;set-h;-72.0
20230721T162715;set-hh;-70.0
20230721T162716;pv;-83.59
20230721T162716;set-ll;-90.0
20230721T162716;set-l;-88.0
20230721T162716;set-h;-72.0
20230721T162716;set-hh;-70.0
20230721T162717;pv;-83.62
20230721T162717;set-ll;-90.0
20230721T162717;set-l;-88.0
20230721T162717;set-h;-72.0
20230721T162717;set-hh;-70.0
20230721T162718;pv;-83.62
20230721T162718;set-ll;-90.0
20230721T162718;set-l;-88.0
20230721T162718;set-h;-72.0
20230721T162718;set-hh;-70.0
20230721T162720;pv;-83.62
20230721T162720;set-ll;-90.0
20230721T162720;set-l;-88.0
20230721T162720;set-h;-72.0
20230721T162720;set-hh;-70.0
20230721T162721;pv;-83.62
20230721T162721;set-ll;-90.0
20230721T162721;set-l;-88.0
20230721T162721;set-h;-72.0
20230721T162721;set-hh;-70.0
20230721T162722;pv;-83.62
20230721T162722;set-ll;-90.0
20230721T162722;set-l;-88.0
20230721T162722;set-h;-72.0
20230721T162722;set-hh;-70.0
20230721T162723;pv;-83.59
20230721T162723;set-ll;-90.0
20230721T162723;set-l;-88.0
20230721T162723;set-h;-72.0
20230721T162723;set-hh;-70.0
20230721T162724;pv;-83.59
20230721T162724;set-ll;-90.0
20230721T162724;set-l;-88.0
20230721T162724;set-h;-72.0
20230721T162724;set-hh;-70.0
20230721T162725;pv;-83.62
20230721T162725;set-ll;-90.0
20230721T162725;set-l;-88.0
20230721T162725;set-h;-72.0
20230721T162725;set-hh;-70.0
20230721T162726;pv;-83.59
20230721T162726;set-ll;-90.0
20230721T162726;set-l;-88.0
20230721T162726;set-h;-72.0
20230721T162726;set-hh;-70.0
20230721T162727;pv;-83.56
20230721T162727;set-ll;-90.0
20230721T162727;set-l;-88.0
20230721T162727;set-h;-72.0
20230721T162727;set-hh;-70.0
20230721T162728;pv;-83.62
20230721T162728;set-ll;-90.0
20230721T162728;set-l;-88.0
20230721T162728;set-h;-72.0
20230721T162728;set-hh;-70.0
20230721T162729;pv;-83.59
20230721T162729;set-ll;-90.0
20230721T162729;set-l;-88.0
20230721T162729;set-h;-72.0
20230721T162729;set-hh;-70.0
20230721T162730;pv;-83.59
20230721T162730;set-ll;-90.0
20230721T162730;set-l;-88.0
20230721T162731;set-h;-72.0
20230721T162731;set-hh;-70.0
20230721T162732;pv;-83.59
20230721T162732;set-ll;-90.0
20230721T162732;set-l;-88.0
20230721T162732;set-h;-72.0
20230721T162732;set-hh;-70.0
20230721T162733;pv;-83.59
20230721T162733;set-ll;-90.0
20230721T162733;set-l;-88.0
20230721T162733;set-h;-72.0
20230721T162733;set-hh;-70.0
20230721T162734;pv;-83.59
20230721T162734;set-ll;-90.0
20230721T162734;set-l;-88.0
20230721T162734;set-h;-72.0
20230721T162734;set-hh;-70.0
20230721T162735;pv;-83.59
20230721T162735;set-ll;-90.0
20230721T162735;set-l;-88.0
20230721T162735;set-h;-72.0
20230721T162735;set-hh;-70.0
20230721T162736;pv;-83.59
20230721T162736;set-ll;-90.0
20230721T162736;set-l;-88.0
20230721T162736;set-h;-72.0
20230721T162736;set-hh;-70.0
20230721T162737;pv;-83.56
20230721T162737;set-ll;-90.0
20230721T162737;set-l;-88.0
20230721T162737;set-h;-72.0
20230721T162737;set-hh;-70.0
20230721T162738;pv;-83.59
20230721T162738;set-ll;-90.0
20230721T162738;set-l;-88.0
20230721T162738;set-h;-72.0
20230721T162738;set-hh;-70.0
20230721T162739;pv;-83.59
20230721T162739;set-ll;-90.0
20230721T162739;set-l;-88.0
20230721T162739;set-h;-72.0
20230721T162739;set-hh;-70.0
20230721T162740;pv;-83.59
20230721T162740;set-ll;-90.0
20230721T162740;set-l;-88.0
20230721T162740;set-h;-72.0
20230721T162740;set-hh;-70.0
20230721T162741;pv;-83.59
20230721T162741;set-ll;-90.0
20230721T162741;set-l;-88.0
20230721T162741;set-h;-72.0
20230721T162741;set-hh;-70.0
20230721T162743;pv;-83.59
20230721T162743;set-ll;-90.0
20230721T162743;set-l;-88.0
20230721T162743;set-h;-72.0
20230721T162743;set-hh;-70.0
20230721T162744;pv;-83.59
20230721T162744;set-ll;-90.0
20230721T162744;set-l;-88.0
20230721T162744;set-h;-72.0
20230721T162744;set-hh;-70.0
20230721T162745;pv;-83.59
20230721T162745;set-ll;-90.0
20230721T162745;set-l;-88.0
20230721T162745;set-h;-72.0
20230721T162745;set-hh;-70.0
20230721T162746;pv;-83.59
20230721T162746;set-ll;-90.0
20230721T162746;set-l;-88.0
20230721T162746;set-h;-72.0
20230721T162746;set-hh;-70.0
20230721T162747;pv;-83.59
20230721T162747;set-ll;-90.0
20230721T162747;set-l;-88.0
20230721T162747;set-h;-72.0
20230721T162747;set-hh;-70.0
20230721T162748;pv;-83.59
20230721T162748;set-ll;-90.0
20230721T162748;set-l;-88.0
20230721T162748;set-h;-72.0
20230721T162748;set-hh;-70.0
20230721T162749;pv;-83.56
20230721T162749;set-ll;-90.0
20230721T162749;set-l;-88.0
20230721T162749;set-h;-72.0
20230721T162749;set-hh;-70.0
20230721T162750;pv;-83.59
20230721T162750;set-ll;-90.0
20230721T162750;set-l;-88.0
20230721T162750;set-h;-72.0
20230721T162750;set-hh;-70.0
20230721T162751;pv;-83.56
20230721T162751;set-ll;-90.0
20230721T162751;set-l;-88.0
20230721T162751;set-h;-72.0
20230721T162751;set-hh;-70.0
20230721T162752;pv;-83.59
20230721T162752;set-ll;-90.0
20230721T162752;set-l;-88.0
20230721T162752;set-h;-72.0
20230721T162752;set-hh;-70.0
20230721T162753;pv;-83.56
20230721T162754;set-ll;-90.0
20230721T162754;set-l;-88.0
20230721T162754;set-h;-72.0
20230721T162754;set-hh;-70.0
20230721T162755;pv;-83.56
20230721T162755;set-ll;-90.0
20230721T162755;set-l;-88.0
20230721T162755;set-h;-72.0
20230721T162755;set-hh;-70.0
20230721T162756;pv;-83.59
20230721T162756;set-ll;-90.0
20230721T162756;set-l;-88.0
20230721T162756;set-h;-72.0
20230721T162756;set-hh;-70.0
20230721T162757;pv;-83.56
20230721T162757;set-ll;-90.0
20230721T162757;set-l;-88.0
20230721T162757;set-h;-72.0
20230721T162757;set-hh;-70.0
20230721T162758;pv;-83.56
20230721T162758;set-ll;-90.0
20230721T162758;set-l;-88.0
20230721T162758;set-h;-72.0
20230721T162758;set-hh;-70.0
20230721T162759;pv;-83.56
20230721T162759;set-ll;-90.0
20230721T162759;set-l;-88.0
20230721T162759;set-h;-72.0
20230721T162759;set-hh;-70.0
20230721T162800;pv;-83.56
20230721T162800;set-ll;-90.0
20230721T162800;set-l;-88.0
20230721T162800;set-h;-72.0
20230721T162800;set-hh;-70.0
20230721T162801;pv;-83.59
20230721T162801;set-ll;-90.0
20230721T162801;set-l;-88.0
20230721T162801;set-h;-72.0
20230721T162801;set-hh;-70.0
20230721T162802;pv;-83.56
20230721T162802;set-ll;-90.0
20230721T162802;set-l;-88.0
20230721T162802;set-h;-72.0
20230721T162802;set-hh;-70.0
20230721T162803;pv;-83.56
20230721T162803;set-ll;-90.0
20230721T162803;set-l;-88.0
20230721T162803;set-h;-72.0
20230721T162803;set-hh;-70.0
20230721T162804;pv;-83.56
20230721T162804;set-ll;-90.0
20230721T162804;set-l;-88.0
20230721T162805;set-h;-72.0
20230721T162805;set-hh;-70.0
20230721T162806;pv;-83.56
20230721T162806;set-ll;-90.0
20230721T162806;set-l;-88.0
20230721T162806;set-h;-72.0
20230721T162806;set-hh;-70.0
20230721T162807;pv;-83.56
20230721T162807;set-ll;-90.0
20230721T162807;set-l;-88.0
20230721T162807;set-h;-72.0
20230721T162807;set-hh;-70.0
20230721T162808;pv;-83.56
20230721T162808;set-ll;-90.0
20230721T162808;set-l;-88.0
20230721T162808;set-h;-72.0
20230721T162808;set-hh;-70.0
20230721T162809;pv;-83.56
20230721T162809;set-ll;-90.0
20230721T162809;set-l;-88.0
20230721T162809;set-h;-72.0
20230721T162809;set-hh;-70.0
20230721T162810;pv;-83.56
20230721T162810;set-ll;-90.0
20230721T162810;set-l;-88.0
20230721T162810;set-h;-72.0
20230721T162810;set-hh;-70.0
20230721T162811;pv;-83.56
20230721T162811;set-ll;-90.0
20230721T162811;set-l;-88.0
20230721T162811;set-h;-72.0
20230721T162811;set-hh;-70.0
20230721T162812;pv;-83.56
20230721T162812;set-ll;-90.0
20230721T162812;set-l;-88.0
20230721T162812;set-h;-72.0
20230721T162812;set-hh;-70.0
20230721T162813;pv;-83.56
20230721T162813;set-ll;-90.0
20230721T162813;set-l;-88.0
20230721T162813;set-h;-72.0
20230721T162813;set-hh;-70.0
20230721T162814;pv;-83.56
20230721T162814;set-ll;-90.0
20230721T162814;set-l;-88.0
20230721T162814;set-h;-72.0
20230721T162814;set-hh;-70.0
20230721T162815;pv;-83.54
20230721T162815;set-ll;-90.0
20230721T162815;set-l;-88.0
20230721T162815;set-h;-72.0
20230721T162815;set-hh;-70.0
20230721T162816;pv;-83.54
20230721T162817;set-ll;-90.0
20230721T162817;set-l;-88.0
20230721T162817;set-h;-72.0
20230721T162817;set-hh;-70.0
20230721T162818;pv;-83.56
20230721T162818;set-ll;-90.0
20230721T162818;set-l;-88.0
20230721T162818;set-h;-72.0
20230721T162818;set-hh;-70.0
20230721T162819;pv;-83.56
20230721T162819;set-ll;-90.0
20230721T162819;set-l;-88.0
20230721T162819;set-h;-72.0
20230721T162819;set-hh;-70.0
20230721T162820;pv;-83.56
20230721T162820;set-ll;-90.0
20230721T162820;set-l;-88.0
20230721T162820;set-h;-72.0
20230721T162820;set-hh;-70.0
20230721T162821;pv;-83.56
20230721T162821;set-ll;-90.0
20230721T162821;set-l;-88.0
20230721T162821;set-h;-72.0
20230721T162821;set-hh;-70.0
20230721T162822;pv;-83.56
20230721T162822;set-ll;-90.0
20230721T162822;set-l;-88.0
20230721T162822;set-h;-72.0
20230721T162822;set-hh;-70.0
20230721T162823;pv;-83.56
20230721T162823;set-ll;-90.0
20230721T162823;set-l;-88.0
20230721T162823;set-h;-72.0
20230721T162823;set-hh;-70.0
20230721T162824;pv;-83.59
20230721T162824;set-ll;-90.0
20230721T162824;set-l;-88.0
20230721T162824;set-h;-72.0
20230721T162824;set-hh;-70.0
20230721T162825;pv;-83.54
20230721T162825;set-ll;-90.0
20230721T162825;set-l;-88.0
20230721T162825;set-h;-72.0
20230721T162825;set-hh;-70.0
20230721T162826;pv;-83.56
20230721T162826;set-ll;-90.0
20230721T162826;set-l;-88.0
20230721T162826;set-h;-72.0
20230721T162826;set-hh;-70.0
20230721T162827;pv;-83.54
20230721T162827;set-ll;-90.0
20230721T162827;set-l;-88.0
20230721T162827;set-h;-72.0
20230721T162827;set-hh;-70.0
20230721T162829;pv;-83.54
20230721T162829;set-ll;-90.0
20230721T162829;set-l;-88.0
20230721T162829;set-h;-72.0
20230721T162829;set-hh;-70.0
20230721T162830;pv;-83.56
20230721T162830;set-ll;-90.0
20230721T162830;set-l;-88.0
20230721T162830;set-h;-72.0
20230721T162830;set-hh;-70.0
20230721T162831;pv;-83.56
20230721T162831;set-ll;-90.0
20230721T162831;set-l;-88.0
20230721T162831;set-h;-72.0
20230721T162831;set-hh;-70.0
20230721T162832;pv;-83.54
20230721T162832;set-ll;-90.0
20230721T162832;set-l;-88.0
20230721T162832;set-h;-72.0
20230721T162832;set-hh;-70.0
20230721T162833;pv;-83.54
20230721T162833;set-ll;-90.0
20230721T162833;set-l;-88.0
20230721T162833;set-h;-72.0
20230721T162833;set-hh;-70.0
20230721T162834;pv;-83.56
20230721T162834;set-ll;-90.0
20230721T162834;set-l;-88.0
20230721T162834;set-h;-72.0
20230721T162834;set-hh;-70.0
20230721T162835;pv;-83.54
20230721T162835;set-ll;-90.0
20230721T162835;set-l;-88.0
20230721T162835;set-h;-72.0
20230721T162835;set-hh;-70.0
20230721T162836;pv;-83.54
20230721T162836;set-ll;-90.0
20230721T162836;set-l;-88.0
20230721T162836;set-h;-72.0
20230721T162836;set-hh;-70.0
20230721T162837;pv;-83.54
20230721T162837;set-ll;-90.0
20230721T162837;set-l;-88.0
20230721T162837;set-h;-72.0
20230721T162837;set-hh;-70.0
20230721T162838;pv;-83.54
20230721T162838;set-ll;-90.0
20230721T162838;set-l;-88.0
20230721T162838;set-h;-72.0
20230721T162838;set-hh;-70.0
20230721T162839;pv;-83.54
20230721T162839;set-ll;-90.0
20230721T162839;set-l;-88.0
20230721T162840;set-h;-72.0
20230721T162840;set-hh;-70.0
20230721T162841;pv;-83.56
20230721T162841;set-ll;-90.0
20230721T162841;set-l;-88.0
20230721T162841;set-h;-72.0
20230721T162841;set-hh;-70.0
20230721T162842;pv;-83.54
20230721T162842;set-ll;-90.0
20230721T162842;set-l;-88.0
20230721T162842;set-h;-72.0
20230721T162842;set-hh;-70.0
20230721T162843;pv;-83.54
20230721T162843;set-ll;-90.0
20230721T162843;set-l;-88.0
20230721T162843;set-h;-72.0
20230721T162843;set-hh;-70.0
20230721T162844;pv;-83.54
20230721T162844;set-ll;-90.0
20230721T162844;set-l;-88.0
20230721T162844;set-h;-72.0
20230721T162844;set-hh;-70.0
20230721T162845;pv;-83.54
20230721T162845;set-ll;-90.0
20230721T162845;set-l;-88.0
20230721T162845;set-h;-72.0
20230721T162845;set-hh;-70.0
20230721T162846;pv;-83.54
20230721T162846;set-ll;-90.0
20230721T162846;set-l;-88.0
20230721T162846;set-h;-72.0
20230721T162846;set-hh;-70.0
20230721T162847;pv;-83.54
20230721T162847;set-ll;-90.0
20230721T162847;set-l;-88.0
20230721T162847;set-h;-72.0
20230721T162847;set-hh;-70.0
20230721T162848;pv;-83.54
20230721T162848;set-ll;-90.0
20230721T162848;set-l;-88.0
20230721T162848;set-h;-72.0
20230721T162848;set-hh;-70.0
20230721T162849;pv;-83.54
20230721T162849;set-ll;-90.0
20230721T162849;set-l;-88.0
20230721T162849;set-h;-72.0
20230721T162849;set-hh;-70.0
20230721T162850;pv;-83.54
20230721T162850;set-ll;-90.0
20230721T162850;set-l;-88.0
20230721T162850;set-h;-72.0
20230721T162851;set-hh;-70.0
20230721T162852;pv;-83.51
20230721T162852;set-ll;-90.0
20230721T162852;set-l;-88.0
20230721T162852;set-h;-72.0
20230721T162852;set-hh;-70.0
20230721T162853;pv;-83.51
20230721T162853;set-ll;-90.0
20230721T162853;set-l;-88.0
20230721T162853;set-h;-72.0
20230721T162853;set-hh;-70.0
20230721T162854;pv;-83.51
20230721T162854;set-ll;-90.0
20230721T162854;set-l;-88.0
20230721T162854;set-h;-72.0
20230721T162854;set-hh;-70.0
20230721T162855;pv;-83.51
20230721T162855;set-ll;-90.0
20230721T162855;set-l;-88.0
20230721T162855;set-h;-72.0
20230721T162855;set-hh;-70.0
20230721T162856;pv;-83.54
20230721T162856;set-ll;-90.0
20230721T162856;set-l;-88.0
20230721T162856;set-h;-72.0
20230721T162856;set-hh;-70.0
20230721T162857;pv;-83.54
20230721T162857;set-ll;-90.0
20230721T162857;set-l;-88.0
20230721T162857;set-h;-72.0
20230721T162857;set-hh;-70.0
20230721T162858;pv;-83.54
20230721T162858;set-ll;-90.0
20230721T162858;set-l;-88.0
20230721T162858;set-h;-72.0
20230721T162858;set-hh;-70.0
20230721T162859;pv;-83.54
20230721T162859;set-ll;-90.0
20230721T162859;set-l;-88.0
20230721T162859;set-h;-72.0
20230721T162859;set-hh;-70.0
20230721T162901;pv;-83.54
20230721T162901;set-ll;-90.0
20230721T162901;set-l;-88.0
20230721T162901;set-h;-72.0
20230721T162901;set-hh;-70.0
20230721T162902;pv;-83.51
20230721T162902;set-ll;-90.0
20230721T162902;set-l;-88.0
20230721T162902;set-h;-72.0
20230721T162902;set-hh;-70.0
20230721T162903;pv;-83.51
20230721T162903;set-ll;-90.0
20230721T162903;set-l;-88.0
20230721T162903;set-h;-72.0
20230721T162903;set-hh;-70.0
20230721T162904;pv;-83.51
20230721T162904;set-ll;-90.0
20230721T162904;set-l;-88.0
20230721T162904;set-h;-72.0
20230721T162904;set-hh;-70.0
20230721T162905;pv;-83.51
20230721T162905;set-ll;-90.0
20230721T162905;set-l;-88.0
20230721T162905;set-h;-72.0
20230721T162905;set-hh;-70.0
20230721T162906;pv;-83.51
20230721T162906;set-ll;-90.0
20230721T162906;set-l;-88.0
20230721T162906;set-h;-72.0
20230721T162906;set-hh;-70.0
20230721T162907;pv;-83.51
20230721T162907;set-ll;-90.0
20230721T162907;set-l;-88.0
20230721T162907;set-h;-72.0
20230721T162907;set-hh;-70.0
20230721T162908;pv;-83.54
20230721T162908;set-ll;-90.0
20230721T162908;set-l;-88.0
20230721T162908;set-h;-72.0
20230721T162908;set-hh;-70.0
20230721T162909;pv;-83.51
20230721T162909;set-ll;-90.0
20230721T162909;set-l;-88.0
20230721T162909;set-h;-72.0
20230721T162909;set-hh;-70.0
20230721T162910;pv;-83.51
20230721T162910;set-ll;-90.0
20230721T162910;set-l;-88.0
20230721T162910;set-h;-72.0
20230721T162910;set-hh;-70.0
20230721T162911;pv;-83.51
20230721T162911;set-ll;-90.0
20230721T162911;set-l;-88.0
20230721T162911;set-h;-72.0
20230721T162912;set-hh;-70.0
20230721T162913;pv;-83.51
20230721T162913;set-ll;-90.0
20230721T162913;set-l;-88.0
20230721T162913;set-h;-72.0
20230721T162913;set-hh;-70.0
20230721T162914;pv;-83.51
20230721T162914;set-ll;-90.0
20230721T162914;set-l;-88.0
20230721T162914;set-h;-72.0
20230721T162914;set-hh;-70.0
20230721T162915;pv;-83.51
20230721T162915;set-ll;-90.0
20230721T162915;set-l;-88.0
20230721T162915;set-h;-72.0
20230721T162915;set-hh;-70.0
20230721T162916;pv;-83.51
20230721T162916;set-ll;-90.0
20230721T162916;set-l;-88.0
20230721T162916;set-h;-72.0
20230721T162916;set-hh;-70.0
20230721T162917;pv;-83.51
20230721T162917;set-ll;-90.0
20230721T162917;set-l;-88.0
20230721T162917;set-h;-72.0
20230721T162917;set-hh;-70.0
20230721T162918;pv;-83.51
20230721T162918;set-ll;-90.0
20230721T162918;set-l;-88.0
20230721T162918;set-h;-72.0
20230721T162918;set-hh;-70.0
20230721T162919;pv;-83.51
20230721T162919;set-ll;-90.0
20230721T162919;set-l;-88.0
20230721T162919;set-h;-72.0
20230721T162919;set-hh;-70.0
20230721T162920;pv;-83.51
20230721T162920;set-ll;-90.0
20230721T162920;set-l;-88.0
20230721T162920;set-h;-72.0
20230721T162920;set-hh;-70.0
20230721T162921;pv;-83.51
20230721T162921;set-ll;-90.0
20230721T162921;set-l;-88.0
20230721T162921;set-h;-72.0
20230721T162921;set-hh;-70.0
20230721T162922;pv;-83.51
20230721T162922;set-ll;-90.0
20230721T162922;set-l;-88.0
20230721T162922;set-h;-72.0
20230721T162922;set-hh;-70.0
20230721T162923;pv;-83.51
20230721T162923;set-ll;-90.0
20230721T162924;set-l;-88.0
20230721T162924;set-h;-72.0
20230721T162924;set-hh;-70.0
20230721T162925;pv;-83.48
20230721T162925;set-ll;-90.0
20230721T162925;set-l;-88.0
20230721T162925;set-h;-72.0
20230721T162925;set-hh;-70.0
20230721T162926;pv;-83.51
20230721T162926;set-ll;-90.0
20230721T162926;set-l;-88.0
20230721T162926;set-h;-72.0
20230721T162926;set-hh;-70.0
20230721T162927;pv;-83.51
20230721T162927;set-ll;-90.0
20230721T162927;set-l;-88.0
20230721T162927;set-h;-72.0
20230721T162927;set-hh;-70.0
20230721T162928;pv;-83.51
20230721T162928;set-ll;-90.0
20230721T162928;set-l;-88.0
20230721T162928;set-h;-72.0
20230721T162928;set-hh;-70.0
20230721T162929;pv;-83.51
20230721T162929;set-ll;-90.0
20230721T162929;set-l;-88.0
20230721T162929;set-h;-72.0
20230721T162929;set-hh;-70.0
20230721T162930;pv;-83.48
20230721T162930;set-ll;-90.0
20230721T162930;set-l;-88.0
20230721T162930;set-h;-72.0
20230721T162930;set-hh;-70.0
20230721T162931;pv;-83.48
20230721T162931;set-ll;-90.0
20230721T162931;set-l;-88.0
20230721T162931;set-h;-72.0
20230721T162931;set-hh;-70.0
20230721T162932;pv;-83.51
20230721T162932;set-ll;-90.0
20230721T162932;set-l;-88.0
20230721T162932;set-h;-72.0
20230721T162932;set-hh;-70.0
20230721T162933;pv;-83.51
20230721T162933;set-ll;-90.0
20230721T162933;set-l;-88.0
20230721T162933;set-h;-72.0
20230721T162933;set-hh;-70.0
20230721T162934;pv;-83.51
20230721T162934;set-ll;-90.0
20230721T162934;set-l;-88.0
20230721T162934;set-h;-72.0
20230721T162934;set-hh;-70.0
20230721T162936;pv;-83.51
20230721T162936;set-ll;-90.0
20230721T162936;set-l;-88.0
20230721T162936;set-h;-72.0
20230721T162936;set-hh;-70.0
20230721T162937;pv;-83.51
20230721T162937;set-ll;-90.0
20230721T162937;set-l;-88.0
20230721T162937;set-h;-72.0
20230721T162937;set-hh;-70.0
20230721T162938;pv;-83.48
20230721T162938;set-ll;-90.0
20230721T162938;set-l;-88.0
20230721T162938;set-h;-72.0
20230721T162938;set-hh;-70.0
20230721T162939;pv;-83.51
20230721T162939;set-ll;-90.0
20230721T162939;set-l;-88.0
20230721T162939;set-h;-72.0
20230721T162939;set-hh;-70.0
20230721T162940;pv;-83.51
20230721T162940;set-ll;-90.0
20230721T162940;set-l;-88.0
20230721T162940;set-h;-72.0
20230721T162940;set-hh;-70.0
20230721T162941;pv;-83.48
20230721T162941;set-ll;-90.0
20230721T162941;set-l;-88.0
20230721T162941;set-h;-72.0
20230721T162941;set-hh;-70.0
20230721T162942;pv;-83.48
20230721T162942;set-ll;-90.0
20230721T162942;set-l;-88.0
20230721T162942;set-h;-72.0
20230721T162942;set-hh;-70.0
20230721T162943;pv;-83.48
20230721T162943;set-ll;-90.0
20230721T162943;set-l;-88.0
20230721T162943;set-h;-72.0
20230721T162943;set-hh;-70.0
20230721T162944;pv;-83.48
20230721T162944;set-ll;-90.0
20230721T162944;set-l;-88.0
20230721T162944;set-h;-72.0
20230721T162944;set-hh;-70.0
20230721T162945;pv;-83.48
20230721T162945;set-ll;-90.0
20230721T162945;set-l;-88.0
20230721T162945;set-h;-72.0
20230721T162945;set-hh;-70.0
20230721T162946;pv;-83.48
20230721T162946;set-ll;-90.0
